Header_line;23
location;Drammen - Norway
year_of_construction;1961
floor_area;5273
number_of_users;170
building_category;Sch
energy_label;B
central_heating_system;1
dhw_heat_source;SC,HWH
sh_heat_source;GSHP,EB
ventilation_heat_source;GSHP,EB
snow_melt_heat_source;None
ventilation_types;DCV
night_setback;1
lighting_control;1
timestamp_format;%Y-%m-%dT%H:%M:%S%z
time_zone;Etc/Gmt-1
building_id;6432

;Weather variable;Weather variable;Weather variable;Weather variable;Electricity import;Heat use;Heat production;Heat production
;C;W/m2;m/s;deg;Wh;Wh;Wh;Wh
;Temperature Outdoor;Global Solar Horizontal Radiation;Wind_speed;Wind_dir;Electricity imported ;Space heating = HtRoom + HtVent;Heat from heat pumps;Solar collector heat produced
TimeStamp;Tout;SolGlob;WindSpd;WindDir;ElImp;HtSpace;HtHP;HtSC
2021-01-02T12:00:00+0100;0.46;27.42;2.36;346.04;36000.0;20000.0;100000.0;0.0
2021-01-02T13:00:00+0100;0.48;23.4;2.17;350.36;23000.0;30000.0;0.0;0.0
2021-01-02T14:00:00+0100;0.48;12.09;2.13;0.96;24000.0;20000.0;0.0;0.0
2021-01-02T15:00:00+0100;0.4;0.76;2.2;359.29;23000.0;30000.0;0.0;0.0
2021-01-02T16:00:00+0100;0.37;0.0;2.07;0.37;27000.0;20000.0;100000.0;0.0
2021-01-02T17:00:00+0100;0.31;0.0;2.0;356.21;27000.0;30000.0;0.0;0.0
2021-01-02T18:00:00+0100;0.2;0.0;2.08;353.22;26000.0;20000.0;0.0;0.0
2021-01-02T19:00:00+0100;0.14;0.0;2.07;342.36;28000.0;30000.0;100000.0;0.0
2021-01-02T20:00:00+0100;0.22;0.0;1.77;343.13;27000.0;30000.0;0.0;0.0
2021-01-02T21:00:00+0100;0.2;0.0;2.11;341.3;26000.0;20000.0;0.0;0.0
2021-01-02T22:00:00+0100;0.33;0.0;2.0;347.38;27000.0;30000.0;100000.0;0.0
2021-01-02T23:00:00+0100;0.5;0.0;1.98;350.4;24000.0;20000.0;0.0;0.0
2021-01-03T00:00:00+0100;0.42;0.0;1.98;354.24;25000.0;30000.0;0.0;0.0
2021-01-03T01:00:00+0100;0.45;0.0;2.05;358.09;25000.0;20000.0;0.0;0.0
2021-01-03T02:00:00+0100;0.47;0.0;2.13;354.65;25000.0;30000.0;100000.0;0.0
2021-01-03T03:00:00+0100;0.4;0.0;2.02;1.8;24000.0;30000.0;0.0;0.0
2021-01-03T04:00:00+0100;0.42;0.0;2.09;4.42;24000.0;20000.0;0.0;0.0
2021-01-03T05:00:00+0100;0.33;0.0;1.75;6.85;25000.0;20000.0;100000.0;0.0
2021-01-03T06:00:00+0100;0.27;-0.0;1.97;357.91;28000.0;30000.0;0.0;0.0
2021-01-03T07:00:00+0100;-0.05;0.0;1.62;358.57;25000.0;20000.0;0.0;0.0
2021-01-03T08:00:00+0100;-0.97;0.0;1.41;336.53;26000.0;20000.0;100000.0;0.0
2021-01-03T09:00:00+0100;-1.8;6.89;1.59;316.71;26000.0;30000.0;0.0;0.0
2021-01-03T10:00:00+0100;-2.08;52.09;1.75;313.32;23000.0;20000.0;0.0;0.0
2021-01-03T11:00:00+0100;-2.1;92.24;1.85;321.69;23000.0;10000.0;100000.0;0.0
2021-01-03T12:00:00+0100;-1.71;104.25;1.68;332.6;24000.0;30000.0;0.0;0.0
2021-01-03T13:00:00+0100;-1.87;85.81;1.5;340.8;26000.0;20000.0;0.0;0.0
2021-01-03T14:00:00+0100;-1.82;42.49;1.38;348.36;26000.0;20000.0;100000.0;0.0
2021-01-03T15:00:00+0100;-2.15;2.72;1.54;347.53;24000.0;20000.0;0.0;0.0
2021-01-03T16:00:00+0100;-2.67;0.02;1.96;342.19;27000.0;20000.0;0.0;0.0
2021-01-03T17:00:00+0100;-3.2;0.0;1.88;338.79;28000.0;30000.0;0.0;0.0
2021-01-03T18:00:00+0100;-3.63;0.0;1.9;331.08;27000.0;20000.0;100000.0;0.0
2021-01-03T19:00:00+0100;-3.87;0.0;2.27;339.65;29000.0;30000.0;0.0;0.0
2021-01-03T20:00:00+0100;-4.07;0.0;2.14;342.17;29000.0;20000.0;100000.0;0.0
2021-01-03T21:00:00+0100;-4.48;0.0;1.99;339.24;31000.0;40000.0;0.0;0.0
2021-01-03T22:00:00+0100;-4.86;0.0;2.12;327.24;32000.0;40000.0;0.0;0.0
2021-01-03T23:00:00+0100;-5.42;0.0;2.12;320.72;29000.0;40000.0;100000.0;0.0
2021-01-04T00:00:00+0100;-5.79;0.0;2.06;325.45;29000.0;40000.0;0.0;0.0
2021-01-04T01:00:00+0100;-5.91;0.0;2.24;307.13;31000.0;30000.0;100000.0;0.0
2021-01-04T02:00:00+0100;-6.25;0.0;2.41;311.17;35000.0;80000.0;0.0;0.0
2021-01-04T03:00:00+0100;-6.64;0.0;2.04;320.11;37000.0;60000.0;100000.0;0.0
2021-01-04T04:00:00+0100;-6.52;0.0;2.34;320.7;35000.0;60000.0;100000.0;0.0
2021-01-04T05:00:00+0100;-6.15;0.0;2.48;319.32;62000.0;80000.0;100000.0;0.0
2021-01-04T06:00:00+0100;-6.26;-0.0;2.2;310.98;51000.0;90000.0;100000.0;0.0
2021-01-04T07:00:00+0100;-6.12;0.0;2.55;318.03;105000.0;140000.0;100000.0;0.0
2021-01-04T08:00:00+0100;-6.42;0.0;2.51;326.58;121000.0;150000.0;100000.0;0.0
2021-01-04T09:00:00+0100;-6.36;7.88;2.19;329.77;122000.0;150000.0;200000.0;0.0
2021-01-04T10:00:00+0100;-6.61;55.64;2.18;337.69;122000.0;130000.0;100000.0;0.0
2021-01-04T11:00:00+0100;-6.24;96.44;2.32;339.04;115000.0;130000.0;100000.0;0.0
2021-01-04T12:00:00+0100;-5.71;107.07;2.56;345.63;116000.0;130000.0;100000.0;0.0
2021-01-04T13:00:00+0100;-5.52;89.0;2.5;348.12;117000.0;120000.0;100000.0;0.0
2021-01-04T14:00:00+0100;-5.18;44.55;3.02;352.5;106000.0;100000.0;100000.0;0.0
2021-01-04T15:00:00+0100;-5.27;3.2;2.84;356.66;91000.0;80000.0;100000.0;0.0
2021-01-04T16:00:00+0100;-5.56;0.01;2.78;356.39;53000.0;70000.0;0.0;0.0
2021-01-04T17:00:00+0100;-5.74;0.0;2.45;356.68;37000.0;30000.0;100000.0;0.0
2021-01-04T18:00:00+0100;-5.83;0.0;2.25;358.05;40000.0;60000.0;0.0;0.0
2021-01-04T19:00:00+0100;-5.85;0.0;2.43;346.63;40000.0;50000.0;100000.0;0.0
2021-01-04T20:00:00+0100;-5.99;0.0;2.26;349.06;40000.0;60000.0;0.0;0.0
2021-01-04T21:00:00+0100;-5.56;0.0;2.27;346.15;41000.0;50000.0;100000.0;0.0
2021-01-04T22:00:00+0100;-5.04;0.0;2.77;358.13;28000.0;30000.0;0.0;0.0
2021-01-04T23:00:00+0100;-4.88;0.0;2.58;2.06;28000.0;30000.0;0.0;0.0
2021-01-05T00:00:00+0100;-4.78;0.0;2.47;359.19;28000.0;20000.0;100000.0;0.0
2021-01-05T01:00:00+0100;-4.79;0.0;2.74;345.33;28000.0;30000.0;0.0;0.0
2021-01-05T02:00:00+0100;-4.81;0.0;2.64;344.38;27000.0;20000.0;0.0;0.0
2021-01-05T03:00:00+0100;-4.84;0.0;2.43;336.8;29000.0;30000.0;100000.0;0.0
2021-01-05T04:00:00+0100;-5.17;0.0;2.64;339.45;40000.0;60000.0;100000.0;0.0
2021-01-05T05:00:00+0100;-5.68;0.0;2.3;337.9;37000.0;70000.0;0.0;0.0
2021-01-05T06:00:00+0100;-6.22;-0.0;2.44;333.32;73000.0;90000.0;100000.0;0.0
2021-01-05T07:00:00+0100;-6.43;0.0;2.32;330.92;110000.0;150000.0;200000.0;0.0
2021-01-05T08:00:00+0100;-6.65;0.0;2.35;330.65;119000.0;160000.0;100000.0;0.0
2021-01-05T09:00:00+0100;-6.85;8.04;2.23;329.62;124000.0;160000.0;200000.0;0.0
2021-01-05T10:00:00+0100;-6.71;54.72;2.27;331.28;130000.0;150000.0;100000.0;0.0
2021-01-05T11:00:00+0100;-6.34;95.76;2.26;339.1;127000.0;150000.0;100000.0;0.0
2021-01-05T12:00:00+0100;-6.31;105.35;2.27;349.49;130000.0;150000.0;200000.0;0.0
2021-01-05T13:00:00+0100;-6.53;88.53;2.18;352.13;123000.0;130000.0;100000.0;0.0
2021-01-05T14:00:00+0100;-6.51;45.46;2.54;352.28;118000.0;120000.0;100000.0;0.0
2021-01-05T15:00:00+0100;-6.84;3.74;2.28;344.72;103000.0;100000.0;100000.0;0.0
2021-01-05T16:00:00+0100;-7.32;-0.01;2.26;328.85;73000.0;80000.0;0.0;0.0
2021-01-05T17:00:00+0100;-7.77;0.0;2.0;321.94;61000.0;60000.0;100000.0;0.0
2021-01-05T18:00:00+0100;-8.13;0.0;1.9;318.72;58000.0;60000.0;0.0;0.0
2021-01-05T19:00:00+0100;-8.55;0.0;1.85;307.8;56000.0;60000.0;100000.0;0.0
2021-01-05T20:00:00+0100;-8.77;0.0;1.72;308.17;57000.0;60000.0;0.0;0.0
2021-01-05T21:00:00+0100;-8.62;0.0;1.87;306.98;60000.0;70000.0;100000.0;0.0
2021-01-05T22:00:00+0100;-9.09;0.0;2.09;309.19;44000.0;40000.0;0.0;0.0
2021-01-05T23:00:00+0100;-9.66;0.0;2.02;306.91;42000.0;30000.0;100000.0;0.0
2021-01-06T00:00:00+0100;-9.96;0.0;1.88;298.61;40000.0;30000.0;0.0;0.0
2021-01-06T01:00:00+0100;-9.8;0.0;2.0;301.25;43000.0;40000.0;0.0;0.0
2021-01-06T02:00:00+0100;-10.05;0.0;2.05;301.94;42000.0;40000.0;100000.0;0.0
2021-01-06T03:00:00+0100;-10.51;0.0;1.88;299.99;44000.0;40000.0;0.0;0.0
2021-01-06T04:00:00+0100;-10.66;0.0;1.68;304.73;52000.0;80000.0;100000.0;0.0
2021-01-06T05:00:00+0100;-10.77;0.0;1.85;307.12;51000.0;70000.0;0.0;0.0
2021-01-06T06:00:00+0100;-10.77;-0.0;1.83;309.7;87000.0;100000.0;200000.0;0.0
2021-01-06T07:00:00+0100;-11.29;0.0;1.97;312.94;126000.0;170000.0;100000.0;0.0
2021-01-06T08:00:00+0100;-11.62;0.0;2.0;314.7;132000.0;180000.0;200000.0;0.0
2021-01-06T09:00:00+0100;-11.67;9.18;2.02;313.14;136000.0;170000.0;100000.0;0.0
2021-01-06T10:00:00+0100;-11.46;59.65;2.24;314.15;134000.0;170000.0;200000.0;0.0
2021-01-06T11:00:00+0100;-10.5;101.9;2.13;319.47;119000.0;170000.0;100000.0;0.0
2021-01-06T12:00:00+0100;-10.05;112.2;1.99;332.28;116000.0;150000.0;100000.0;0.0
2021-01-06T13:00:00+0100;-9.61;91.16;2.25;335.97;114000.0;130000.0;100000.0;0.0
2021-01-06T14:00:00+0100;-9.63;46.67;2.42;343.85;205000.0;160000.0;200000.0;0.0
2021-01-06T15:00:00+0100;-9.71;4.25;2.36;343.49;123000.0;140000.0;100000.0;0.0
2021-01-06T16:00:00+0100;-9.99;0.0;2.28;328.82;74000.0;80000.0;0.0;0.0
2021-01-06T17:00:00+0100;-9.73;0.0;2.34;323.47;61000.0;60000.0;100000.0;0.0
2021-01-06T18:00:00+0100;-9.48;0.0;2.25;319.2;65000.0;80000.0;0.0;0.0
2021-01-06T19:00:00+0100;-9.24;0.0;2.51;326.36;64000.0;70000.0;100000.0;0.0
2021-01-06T20:00:00+0100;-9.15;0.0;2.63;322.6;56000.0;70000.0;100000.0;0.0
2021-01-06T21:00:00+0100;-9.06;0.0;2.69;325.81;58000.0;70000.0;0.0;0.0
2021-01-06T22:00:00+0100;-9.01;0.0;2.78;331.85;45000.0;30000.0;100000.0;0.0
2021-01-06T23:00:00+0100;-8.91;0.0;2.83;336.46;41000.0;40000.0;0.0;0.0
2021-01-07T00:00:00+0100;-8.61;0.0;2.89;338.66;41000.0;30000.0;0.0;0.0
2021-01-07T01:00:00+0100;-8.81;0.0;3.26;340.0;41000.0;30000.0;100000.0;0.0
2021-01-07T02:00:00+0100;-8.76;0.0;3.24;338.73;41000.0;40000.0;0.0;0.0
2021-01-07T03:00:00+0100;-8.59;0.0;3.23;337.89;40000.0;30000.0;0.0;0.0
2021-01-07T04:00:00+0100;-8.54;0.0;3.2;340.5;49000.0;70000.0;100000.0;0.0
2021-01-07T05:00:00+0100;-8.41;0.0;3.16;337.37;48000.0;60000.0;0.0;0.0
2021-01-07T06:00:00+0100;-7.9;-0.0;3.08;334.11;85000.0;100000.0;200000.0;0.0
2021-01-07T07:00:00+0100;-7.86;0.0;3.17;332.56;121000.0;160000.0;100000.0;0.0
2021-01-07T08:00:00+0100;-8.18;0.0;3.12;326.55;135000.0;170000.0;100000.0;0.0
2021-01-07T09:00:00+0100;-8.16;6.44;3.2;327.55;136000.0;150000.0;200000.0;0.0
2021-01-07T10:00:00+0100;-7.91;45.14;3.22;330.28;132000.0;150000.0;100000.0;0.0
2021-01-07T11:00:00+0100;-7.57;78.02;3.32;329.69;130000.0;160000.0;200000.0;0.0
2021-01-07T12:00:00+0100;-7.16;77.96;3.34;332.93;131000.0;140000.0;100000.0;0.0
2021-01-07T13:00:00+0100;-7.26;68.36;3.26;332.32;121000.0;140000.0;100000.0;0.0
2021-01-07T14:00:00+0100;-7.18;35.5;3.04;331.04;117000.0;130000.0;100000.0;0.0
2021-01-07T15:00:00+0100;-7.36;3.68;3.03;329.15;105000.0;100000.0;100000.0;0.0
2021-01-07T16:00:00+0100;-7.51;0.0;2.91;323.05;59000.0;80000.0;0.0;0.0
2021-01-07T17:00:00+0100;-7.53;0.0;2.69;319.43;39000.0;40000.0;100000.0;0.0
2021-01-07T18:00:00+0100;-7.51;0.0;2.74;323.45;42000.0;60000.0;0.0;0.0
2021-01-07T19:00:00+0100;-7.57;0.0;2.79;320.05;43000.0;70000.0;100000.0;0.0
2021-01-07T20:00:00+0100;-7.58;0.0;2.87;318.31;43000.0;60000.0;100000.0;0.0
2021-01-07T21:00:00+0100;-7.73;0.0;2.92;316.6;45000.0;60000.0;0.0;0.0
2021-01-07T22:00:00+0100;-7.65;0.0;2.75;321.12;29000.0;30000.0;0.0;0.0
2021-01-07T23:00:00+0100;-7.69;0.0;3.0;314.15;29000.0;30000.0;100000.0;0.0
2021-01-08T00:00:00+0100;-7.71;0.0;2.92;307.07;28000.0;30000.0;0.0;0.0
2021-01-08T01:00:00+0100;-7.68;0.0;2.78;308.05;29000.0;30000.0;100000.0;0.0
2021-01-08T02:00:00+0100;-7.64;0.0;2.53;311.52;31000.0;30000.0;0.0;0.0
2021-01-08T03:00:00+0100;-7.65;0.0;2.85;311.7;29000.0;30000.0;0.0;0.0
2021-01-08T04:00:00+0100;-7.47;0.0;2.95;309.94;39000.0;70000.0;100000.0;0.0
2021-01-08T05:00:00+0100;-7.51;0.0;2.68;307.06;40000.0;70000.0;100000.0;0.0
2021-01-08T06:00:00+0100;-7.71;-0.0;3.09;307.41;73000.0;80000.0;100000.0;0.0
2021-01-08T07:00:00+0100;-8.37;0.0;2.91;310.98;109000.0;160000.0;100000.0;0.0
2021-01-08T08:00:00+0100;-8.27;0.0;2.85;313.07;122000.0;160000.0;200000.0;0.0
2021-01-08T09:00:00+0100;-8.22;7.3;2.94;311.95;133000.0;150000.0;100000.0;0.0
2021-01-08T10:00:00+0100;-8.14;38.05;2.63;311.59;131000.0;160000.0;200000.0;0.0
2021-01-08T11:00:00+0100;-7.91;68.71;3.02;312.9;124000.0;140000.0;100000.0;0.0
2021-01-08T12:00:00+0100;-7.84;76.08;3.27;318.02;130000.0;140000.0;100000.0;0.0
2021-01-08T13:00:00+0100;-7.54;73.8;2.97;316.22;118000.0;130000.0;100000.0;0.0
2021-01-08T14:00:00+0100;-7.27;41.23;2.44;310.78;114000.0;130000.0;100000.0;0.0
2021-01-08T15:00:00+0100;-7.14;5.05;2.64;309.41;94000.0;90000.0;100000.0;0.0
2021-01-08T16:00:00+0100;-7.24;0.0;2.6;310.4;56000.0;70000.0;100000.0;0.0
2021-01-08T17:00:00+0100;-7.22;0.0;2.56;315.0;40000.0;50000.0;0.0;0.0
2021-01-08T18:00:00+0100;-7.27;0.0;2.54;313.18;45000.0;60000.0;100000.0;0.0
2021-01-08T19:00:00+0100;-7.31;0.0;2.59;304.5;47000.0;70000.0;0.0;0.0
2021-01-08T20:00:00+0100;-7.27;0.0;2.62;303.79;47000.0;60000.0;100000.0;0.0
2021-01-08T21:00:00+0100;-7.28;0.0;2.41;301.15;47000.0;70000.0;0.0;0.0
2021-01-08T22:00:00+0100;-7.34;0.0;2.34;299.76;35000.0;30000.0;100000.0;0.0
2021-01-08T23:00:00+0100;-7.48;0.0;2.44;297.51;30000.0;30000.0;0.0;0.0
2021-01-09T00:00:00+0100;-7.55;0.0;2.62;301.49;33000.0;30000.0;0.0;0.0
2021-01-09T01:00:00+0100;-7.65;0.0;2.55;302.67;32000.0;30000.0;100000.0;0.0
2021-01-09T02:00:00+0100;-7.91;0.0;2.75;303.29;34000.0;40000.0;0.0;0.0
2021-01-09T03:00:00+0100;-7.92;0.0;2.3;302.09;31000.0;30000.0;100000.0;0.0
2021-01-09T04:00:00+0100;-8.14;0.0;2.53;295.98;33000.0;30000.0;0.0;0.0
2021-01-09T05:00:00+0100;-8.32;0.0;2.54;297.35;34000.0;30000.0;0.0;0.0
2021-01-09T06:00:00+0100;-8.58;-0.0;2.85;299.21;36000.0;40000.0;100000.0;0.0
2021-01-09T07:00:00+0100;-8.95;0.0;2.65;301.31;35000.0;40000.0;0.0;0.0
2021-01-09T08:00:00+0100;-9.1;0.0;2.43;295.15;39000.0;40000.0;100000.0;0.0
2021-01-09T09:00:00+0100;-9.27;10.24;2.08;295.64;37000.0;40000.0;0.0;0.0
2021-01-09T10:00:00+0100;-9.79;60.34;2.59;296.01;34000.0;40000.0;100000.0;0.0
2021-01-09T11:00:00+0100;-9.94;103.0;2.23;296.91;32000.0;40000.0;0.0;0.0
2021-01-09T12:00:00+0100;-9.36;117.12;1.79;298.62;34000.0;30000.0;100000.0;0.0
2021-01-09T13:00:00+0100;-9.17;99.54;0.99;292.03;33000.0;30000.0;0.0;0.0
2021-01-09T14:00:00+0100;-9.22;54.9;0.61;253.45;35000.0;40000.0;100000.0;0.0
2021-01-09T15:00:00+0100;-9.67;6.97;0.52;229.2;33000.0;30000.0;0.0;0.0
2021-01-09T16:00:00+0100;-10.4;0.0;1.36;244.38;36000.0;40000.0;0.0;0.0
2021-01-09T17:00:00+0100;-11.11;;1.56;239.01;37000.0;40000.0;100000.0;0.0
2021-01-09T18:00:00+0100;;;;;38000.0;40000.0;0.0;0.0
2021-01-09T19:00:00+0100;;;;;37000.0;40000.0;100000.0;0.0
2021-01-09T20:00:00+0100;;;;;36000.0;40000.0;0.0;0.0
2021-01-09T21:00:00+0100;;0.0;;;35000.0;30000.0;100000.0;0.0
2021-01-09T22:00:00+0100;-10.08;0.0;2.3;217.08;36000.0;40000.0;0.0;0.0
2021-01-09T23:00:00+0100;-8.62;0.0;3.72;202.71;35000.0;40000.0;100000.0;0.0
2021-01-10T00:00:00+0100;-7.12;0.0;3.95;194.93;33000.0;40000.0;0.0;0.0
2021-01-10T01:00:00+0100;-4.84;0.0;2.62;174.75;34000.0;40000.0;0.0;0.0
2021-01-10T02:00:00+0100;-2.84;0.0;1.85;217.3;35000.0;30000.0;100000.0;0.0
2021-01-10T03:00:00+0100;-1.92;0.0;0.99;342.81;32000.0;40000.0;0.0;0.0
2021-01-10T04:00:00+0100;-2.11;0.0;1.59;302.79;31000.0;30000.0;100000.0;0.0
2021-01-10T05:00:00+0100;-3.78;0.0;1.55;271.09;35000.0;30000.0;0.0;0.0
2021-01-10T06:00:00+0100;-5.11;-0.0;2.08;305.84;36000.0;40000.0;100000.0;0.0
2021-01-10T07:00:00+0100;-6.18;0.0;3.11;301.63;35000.0;40000.0;0.0;0.0
2021-01-10T08:00:00+0100;-6.49;0.0;3.76;295.11;37000.0;30000.0;0.0;0.0
2021-01-10T09:00:00+0100;-6.33;11.4;2.27;305.14;33000.0;30000.0;100000.0;0.0
2021-01-10T10:00:00+0100;-6.66;63.38;2.86;300.91;30000.0;30000.0;0.0;0.0
2021-01-10T11:00:00+0100;-6.85;105.88;1.47;292.01;30000.0;30000.0;100000.0;0.0
2021-01-10T12:00:00+0100;-6.55;120.72;0.96;278.23;32000.0;20000.0;0.0;0.0
2021-01-10T13:00:00+0100;-5.77;102.83;1.39;298.13;30000.0;30000.0;0.0;0.0
2021-01-10T14:00:00+0100;-5.19;57.55;1.57;270.13;31000.0;20000.0;100000.0;0.0
2021-01-10T15:00:00+0100;-5.34;7.88;1.68;264.33;35000.0;30000.0;0.0;0.0
2021-01-10T16:00:00+0100;-6.35;0.0;1.74;276.32;39000.0;40000.0;0.0;0.0
2021-01-10T17:00:00+0100;-6.22;0.0;2.07;258.13;37000.0;40000.0;100000.0;0.0
2021-01-10T18:00:00+0100;-6.47;0.0;1.28;265.63;37000.0;30000.0;0.0;0.0
2021-01-10T19:00:00+0100;-6.76;0.0;1.68;267.49;33000.0;30000.0;100000.0;0.0
2021-01-10T20:00:00+0100;-6.86;0.0;1.52;269.71;35000.0;40000.0;0.0;0.0
2021-01-10T21:00:00+0100;-6.95;0.0;1.24;272.31;34000.0;30000.0;0.0;0.0
2021-01-10T22:00:00+0100;-6.71;0.0;0.87;282.92;36000.0;40000.0;100000.0;0.0
2021-01-10T23:00:00+0100;-6.76;0.0;0.77;294.7;35000.0;40000.0;0.0;0.0
2021-01-11T00:00:00+0100;-7.13;0.0;1.33;289.14;33000.0;40000.0;100000.0;0.0
2021-01-11T01:00:00+0100;-7.04;0.0;1.58;263.76;35000.0;40000.0;0.0;0.0
2021-01-11T02:00:00+0100;-7.07;0.0;1.21;282.31;43000.0;60000.0;100000.0;0.0
2021-01-11T03:00:00+0100;-7.42;0.0;1.35;292.71;39000.0;70000.0;100000.0;0.0
2021-01-11T04:00:00+0100;-7.67;0.0;1.6;277.69;42000.0;60000.0;0.0;0.0
2021-01-11T05:00:00+0100;-7.94;0.0;1.63;270.97;71000.0;80000.0;200000.0;0.0
2021-01-11T06:00:00+0100;-7.59;-0.0;1.37;283.58;62000.0;90000.0;0.0;0.0
2021-01-11T07:00:00+0100;-7.47;0.0;0.89;324.34;109000.0;140000.0;200000.0;0.0
2021-01-11T08:00:00+0100;-7.18;0.0;0.97;297.84;126000.0;160000.0;100000.0;0.0
2021-01-11T09:00:00+0100;-7.2;4.42;0.73;307.64;128000.0;150000.0;100000.0;0.0
2021-01-11T10:00:00+0100;-7.08;6.98;1.38;308.11;131000.0;140000.0;200000.0;0.0
2021-01-11T11:00:00+0100;-6.48;8.14;2.03;337.31;129000.0;140000.0;100000.0;0.0
2021-01-11T12:00:00+0100;-6.18;9.72;2.14;345.37;133000.0;130000.0;100000.0;0.0
2021-01-11T13:00:00+0100;-6.03;10.15;1.65;342.93;121000.0;130000.0;100000.0;0.0
2021-01-11T14:00:00+0100;-5.99;12.14;2.31;336.59;116000.0;110000.0;100000.0;0.0
2021-01-11T15:00:00+0100;-6.36;3.06;2.4;326.23;100000.0;90000.0;100000.0;0.0
2021-01-11T16:00:00+0100;-6.67;0.0;2.41;314.69;59000.0;80000.0;100000.0;0.0
2021-01-11T17:00:00+0100;-6.53;0.0;2.69;310.33;38000.0;40000.0;0.0;0.0
2021-01-11T18:00:00+0100;-6.72;0.0;2.71;310.46;40000.0;60000.0;100000.0;0.0
2021-01-11T19:00:00+0100;-6.78;0.0;2.83;307.78;43000.0;60000.0;0.0;0.0
2021-01-11T20:00:00+0100;-7.42;0.0;2.86;307.81;46000.0;60000.0;100000.0;0.0
2021-01-11T21:00:00+0100;-8.24;0.0;2.94;305.9;44000.0;70000.0;0.0;0.0
2021-01-11T22:00:00+0100;-8.85;0.0;2.4;309.17;34000.0;40000.0;100000.0;0.0
2021-01-11T23:00:00+0100;-9.21;0.0;3.03;306.06;28000.0;30000.0;0.0;0.0
2021-01-12T00:00:00+0100;-9.84;0.0;3.5;305.86;32000.0;30000.0;0.0;0.0
2021-01-12T01:00:00+0100;-10.5;0.0;3.67;302.61;31000.0;40000.0;100000.0;0.0
2021-01-12T02:00:00+0100;-10.7;0.0;3.75;299.96;33000.0;30000.0;0.0;0.0
2021-01-12T03:00:00+0100;-10.59;0.0;3.42;300.29;32000.0;40000.0;100000.0;0.0
2021-01-12T04:00:00+0100;-10.58;0.0;3.07;288.39;49000.0;80000.0;100000.0;0.0
2021-01-12T05:00:00+0100;-10.99;0.0;3.46;295.01;43000.0;80000.0;0.0;0.0
2021-01-12T06:00:00+0100;-10.2;-0.0;3.49;289.51;78000.0;100000.0;200000.0;0.0
2021-01-12T07:00:00+0100;-10.21;0.0;3.53;292.74;109000.0;170000.0;100000.0;0.0
2021-01-12T08:00:00+0100;-9.56;0.0;4.11;286.82;186000.0;190000.0;200000.0;0.0
2021-01-12T09:00:00+0100;-8.31;13.24;4.22;280.34;141000.0;180000.0;100000.0;0.0
2021-01-12T10:00:00+0100;-9.02;52.2;3.81;289.82;132000.0;150000.0;100000.0;0.0
2021-01-12T11:00:00+0100;-8.04;74.49;2.77;281.26;132000.0;150000.0;200000.0;0.0
2021-01-12T12:00:00+0100;-6.73;106.9;2.12;270.14;133000.0;150000.0;100000.0;0.0
2021-01-12T13:00:00+0100;-5.54;88.8;2.21;294.41;125000.0;120000.0;100000.0;0.0
2021-01-12T14:00:00+0100;-5.21;49.83;1.9;278.21;120000.0;110000.0;100000.0;0.0
2021-01-12T15:00:00+0100;-4.92;3.1;2.71;267.65;96000.0;90000.0;100000.0;0.0
2021-01-12T16:00:00+0100;-4.41;0.0;2.91;274.15;54000.0;70000.0;0.0;0.0
2021-01-12T17:00:00+0100;-4.18;0.0;2.9;275.02;34000.0;40000.0;100000.0;0.0
2021-01-12T18:00:00+0100;-3.73;0.0;2.9;272.22;40000.0;50000.0;0.0;0.0
2021-01-12T19:00:00+0100;-3.57;0.0;2.87;282.01;42000.0;60000.0;100000.0;0.0
2021-01-12T20:00:00+0100;-3.39;0.0;3.03;290.07;40000.0;50000.0;0.0;0.0
2021-01-12T21:00:00+0100;-3.11;0.0;2.41;295.67;43000.0;60000.0;100000.0;0.0
2021-01-12T22:00:00+0100;-3.59;0.0;2.08;319.24;30000.0;30000.0;0.0;0.0
2021-01-12T23:00:00+0100;-3.74;0.0;2.33;312.57;27000.0;30000.0;0.0;0.0
2021-01-13T00:00:00+0100;-3.81;0.0;2.31;315.25;31000.0;30000.0;100000.0;0.0
2021-01-13T01:00:00+0100;-3.81;0.0;2.13;338.97;29000.0;30000.0;0.0;0.0
2021-01-13T02:00:00+0100;-3.97;0.0;3.42;4.02;31000.0;30000.0;100000.0;0.0
2021-01-13T03:00:00+0100;-4.94;0.0;4.19;3.29;29000.0;30000.0;0.0;0.0
2021-01-13T04:00:00+0100;-5.23;0.0;3.95;0.56;37000.0;60000.0;100000.0;0.0
2021-01-13T05:00:00+0100;-5.4;0.0;4.66;0.36;38000.0;60000.0;0.0;0.0
2021-01-13T06:00:00+0100;-5.45;-0.0;5.24;359.91;73000.0;90000.0;200000.0;0.0
2021-01-13T07:00:00+0100;-5.33;0.0;5.16;5.34;111000.0;140000.0;100000.0;0.0
2021-01-13T08:00:00+0100;-5.33;0.0;4.82;10.56;127000.0;150000.0;100000.0;0.0
2021-01-13T09:00:00+0100;-4.65;3.46;6.31;27.6;116000.0;130000.0;100000.0;0.0
2021-01-13T10:00:00+0100;-3.62;10.52;5.03;6.17;126000.0;130000.0;200000.0;0.0
2021-01-13T11:00:00+0100;-2.82;12.66;5.16;2.52;124000.0;130000.0;100000.0;0.0
