Header_line;24
location;Drammen - Norway
year_of_construction;1986
floor_area;3327
number_of_users;49
number_of_units;5
building_category;Nsh
energy_label;C
notes;Renovated/expanded in 2009
central_heating_system;0
dhw_heat_source;HWH
sh_heat_source;EH
ventilation_heat_source;EHB
ventilation_types;DCV
night_setback;1
lighting_control;0
timestamp_format;%Y-%m-%dT%H:%M:%S%z
time_zone;Etc/Gmt-1
building_id;6410

;Weather variable;Weather variable;Weather variable;Weather variable;Electricity import;Electricity use;Heat use
;C;W/m2;m/s;deg;Wh;Wh;Wh
;Temperature Outdoor;Global Solar Horizontal Radiation;Wind_speed;Wind_dir;Electricity imported ;Electricity for DHW production and heat tracing;Domestic Hot Water
TimeStamp;Tout;SolGlob;WindSpd;WindDir;ElImp;ElDHW;HtDHW
2018-07-30T04:00:00+0100;15.2;14.17;0.95;304.31;24000.0;;
2018-07-30T05:00:00+0100;15.74;32.94;0.92;307.71;27000.0;;
2018-07-30T06:00:00+0100;16.37;85.46;0.74;328.21;41000.0;;500.0
2018-07-30T07:00:00+0100;16.96;278.31;1.34;55.68;55000.0;;3000.0
2018-07-30T08:00:00+0100;18.7;460.29;1.6;72.55;59000.0;;2500.0
2018-07-30T09:00:00+0100;20.19;578.08;1.5;74.06;49000.0;;1800.0
2018-07-30T10:00:00+0100;21.85;647.65;2.52;86.25;64000.0;;2000.0
2018-07-30T11:00:00+0100;23.7;663.97;3.23;155.28;56000.0;;1500.0
2018-07-30T12:00:00+0100;24.64;460.9;3.3;131.48;65000.0;;3200.0
2018-07-30T13:00:00+0100;26.15;368.35;3.75;143.09;61000.0;;1000.0
2018-07-30T14:00:00+0100;26.14;596.91;3.35;164.19;50000.0;;400.0
2018-07-30T15:00:00+0100;25.94;362.0;3.51;169.55;47000.0;;1400.0
2018-07-30T16:00:00+0100;24.64;277.36;2.64;182.0;41000.0;;1000.0
2018-07-30T17:00:00+0100;24.27;304.91;3.31;193.23;43000.0;;700.0
2018-07-30T18:00:00+0100;25.4;115.0;2.82;210.45;38000.0;;800.0
2018-07-30T19:00:00+0100;24.93;87.45;2.91;225.51;44000.0;;1300.0
2018-07-30T20:00:00+0100;24.18;13.13;1.15;158.56;39000.0;;200.0
2018-07-30T21:00:00+0100;22.73;0.0;0.36;237.92;40000.0;;
2018-07-30T22:00:00+0100;21.67;0.0;1.49;267.52;31000.0;;
2018-07-30T23:00:00+0100;21.44;0.0;1.26;273.28;24000.0;;
2018-07-31T00:00:00+0100;21.04;-0.02;1.09;306.49;21000.0;;
2018-07-31T01:00:00+0100;20.08;0.02;1.19;275.63;21000.0;;
2018-07-31T02:00:00+0100;19.66;0.0;1.02;294.36;21000.0;;
2018-07-31T03:00:00+0100;18.99;0.0;1.09;296.28;21000.0;;
2018-07-31T04:00:00+0100;18.24;18.49;1.11;324.83;22000.0;;
2018-07-31T05:00:00+0100;18.12;103.12;1.29;326.96;30000.0;;700.0
2018-07-31T06:00:00+0100;18.39;215.47;0.87;335.54;41000.0;;800.0
2018-07-31T07:00:00+0100;19.13;344.01;1.31;23.0;54000.0;;2800.0
2018-07-31T08:00:00+0100;20.38;454.0;1.25;57.52;43000.0;;1000.0
2018-07-31T09:00:00+0100;21.43;573.32;2.4;77.83;50000.0;;1600.0
2018-07-31T10:00:00+0100;23.45;656.69;2.17;63.52;54000.0;;1300.0
2018-07-31T11:00:00+0100;25.91;692.81;2.26;103.94;50000.0;;1500.0
2018-07-31T12:00:00+0100;28.16;590.8;3.94;153.77;51000.0;;2200.0
2018-07-31T13:00:00+0100;28.86;645.91;4.55;171.05;47000.0;;700.0
2018-07-31T14:00:00+0100;29.55;567.81;4.16;163.26;48000.0;;400.0
2018-07-31T15:00:00+0100;29.29;185.71;4.42;155.85;52000.0;;1300.0
2018-07-31T16:00:00+0100;27.65;281.85;3.91;152.67;36000.0;;500.0
2018-07-31T17:00:00+0100;23.21;55.45;3.84;153.38;46000.0;;900.0
2018-07-31T18:00:00+0100;21.0;69.79;1.64;148.73;43000.0;;1100.0
2018-07-31T19:00:00+0100;20.43;15.37;1.25;134.93;41000.0;;
2018-07-31T20:00:00+0100;19.73;1.28;5.4;170.12;35000.0;;
2018-07-31T21:00:00+0100;19.67;0.0;4.18;263.2;45000.0;;
2018-07-31T22:00:00+0100;19.3;0.0;0.66;68.9;42000.0;;
2018-07-31T23:00:00+0100;19.19;0.0;0.45;31.43;34000.0;;
2018-08-01T00:00:00+0100;18.65;0.0;0.91;241.97;35000.0;;200.0
2018-08-01T01:00:00+0100;18.32;0.0;1.7;237.54;30000.0;;
2018-08-01T02:00:00+0100;17.71;0.0;1.58;247.21;29000.0;;
2018-08-01T03:00:00+0100;16.87;0.0;1.65;262.71;29000.0;;
2018-08-01T04:00:00+0100;15.96;19.77;1.4;255.55;33000.0;;100.0
2018-08-01T05:00:00+0100;15.68;94.4;1.24;260.71;42000.0;;300.0
2018-08-01T06:00:00+0100;16.16;205.15;0.81;254.87;45000.0;;1100.0
2018-08-01T07:00:00+0100;17.42;332.87;0.76;131.5;58000.0;;2100.0
2018-08-01T08:00:00+0100;18.35;476.93;1.02;154.17;43000.0;;800.0
2018-08-01T09:00:00+0100;20.28;585.77;2.2;173.08;59000.0;;3000.0
2018-08-01T10:00:00+0100;22.3;666.42;2.26;169.25;43000.0;;800.0
2018-08-01T11:00:00+0100;23.96;717.42;2.32;166.96;49000.0;;1700.0
2018-08-01T12:00:00+0100;25.15;734.19;2.3;173.6;56000.0;;1700.0
2018-08-01T13:00:00+0100;25.91;708.04;1.96;131.73;46000.0;;300.0
2018-08-01T14:00:00+0100;26.55;653.05;3.91;148.8;51000.0;;300.0
2018-08-01T15:00:00+0100;26.33;564.02;3.58;160.04;49000.0;;1200.0
2018-08-01T16:00:00+0100;25.91;453.04;3.23;153.55;43000.0;;800.0
2018-08-01T17:00:00+0100;25.52;328.09;3.26;164.33;43000.0;;700.0
2018-08-01T18:00:00+0100;24.73;200.09;2.84;169.91;43000.0;;1400.0
2018-08-01T19:00:00+0100;23.74;87.21;1.76;150.47;37000.0;;700.0
2018-08-01T20:00:00+0100;22.75;12.14;1.74;136.57;40000.0;;
2018-08-01T21:00:00+0100;21.19;0.01;0.78;176.5;43000.0;;
2018-08-01T22:00:00+0100;19.43;-0.01;0.91;218.02;36000.0;;
2018-08-01T23:00:00+0100;18.13;0.0;0.99;229.51;31000.0;;
2018-08-02T00:00:00+0100;16.81;0.0;1.13;224.42;33000.0;;
2018-08-02T01:00:00+0100;15.97;0.0;0.96;201.98;29000.0;;
2018-08-02T02:00:00+0100;15.5;0.0;0.96;225.03;31000.0;;
2018-08-02T03:00:00+0100;15.43;0.0;0.97;276.5;30000.0;;
2018-08-02T04:00:00+0100;15.24;17.39;1.09;300.48;30000.0;;100.0
2018-08-02T05:00:00+0100;15.81;86.57;1.14;312.89;39000.0;;700.0
2018-08-02T06:00:00+0100;16.77;146.83;0.77;318.24;45000.0;;500.0
2018-08-02T07:00:00+0100;18.09;187.51;0.69;357.62;69000.0;;4700.0
2018-08-02T08:00:00+0100;18.74;248.4;0.9;54.68;56000.0;;1100.0
2018-08-02T09:00:00+0100;20.13;366.75;0.72;97.63;54000.0;;1900.0
2018-08-02T10:00:00+0100;21.25;166.98;0.91;113.83;60000.0;;1900.0
2018-08-02T11:00:00+0100;21.73;137.65;1.04;100.63;58000.0;;1400.0
2018-08-02T12:00:00+0100;22.23;478.99;1.09;134.18;65000.0;;2700.0
2018-08-02T13:00:00+0100;23.21;649.79;0.71;97.32;51000.0;;800.0
2018-08-02T14:00:00+0100;22.66;654.22;1.12;242.97;57000.0;;500.0
2018-08-02T15:00:00+0100;22.91;562.86;3.54;244.45;43000.0;;1100.0
2018-08-02T16:00:00+0100;23.69;449.21;3.63;259.89;48000.0;;1200.0
2018-08-02T17:00:00+0100;24.07;315.13;3.42;250.86;43000.0;;900.0
2018-08-02T18:00:00+0100;24.09;195.33;2.06;238.46;38000.0;;700.0
2018-08-02T19:00:00+0100;23.73;83.64;1.11;240.62;42000.0;;700.0
2018-08-02T20:00:00+0100;23.11;10.68;1.61;242.5;39000.0;;
2018-08-02T21:00:00+0100;21.12;0.0;2.11;243.92;41000.0;;
2018-08-02T22:00:00+0100;19.71;-0.01;2.21;249.11;36000.0;;
2018-08-02T23:00:00+0100;18.6;0.0;2.25;256.45;33000.0;;
2018-08-03T00:00:00+0100;17.83;0.0;2.37;267.08;30000.0;;
2018-08-03T01:00:00+0100;17.65;0.0;2.2;267.8;30000.0;;
2018-08-03T02:00:00+0100;17.21;0.0;1.53;290.57;30000.0;;
2018-08-03T03:00:00+0100;16.54;0.0;1.61;289.59;30000.0;;
2018-08-03T04:00:00+0100;15.72;15.36;1.74;290.76;33000.0;;
2018-08-03T05:00:00+0100;15.41;80.4;1.95;292.74;38000.0;;100.0
2018-08-03T06:00:00+0100;16.42;160.9;1.62;294.82;43000.0;;400.0
2018-08-03T07:00:00+0100;18.14;209.74;1.41;302.1;55000.0;;2600.0
2018-08-03T08:00:00+0100;19.27;229.01;1.27;322.0;48000.0;;900.0
2018-08-03T09:00:00+0100;20.96;444.78;0.75;6.07;64000.0;;2300.0
2018-08-03T10:00:00+0100;22.42;350.24;1.3;140.72;54000.0;;1400.0
2018-08-03T11:00:00+0100;23.71;334.1;1.87;122.06;54000.0;;1500.0
2018-08-03T12:00:00+0100;24.09;499.99;1.43;130.58;58000.0;;1800.0
2018-08-03T13:00:00+0100;25.24;407.02;1.73;119.77;53000.0;;500.0
2018-08-03T14:00:00+0100;25.1;491.78;1.63;133.52;52000.0;;400.0
2018-08-03T15:00:00+0100;24.83;194.53;1.71;194.69;51000.0;;1400.0
2018-08-03T16:00:00+0100;24.58;245.24;3.5;192.55;41000.0;;900.0
2018-08-03T17:00:00+0100;25.6;35.26;1.21;168.35;44000.0;;800.0
2018-08-03T18:00:00+0100;24.95;132.92;1.73;96.16;34000.0;;600.0
2018-08-03T19:00:00+0100;24.34;63.59;1.49;271.07;41000.0;;1000.0
2018-08-03T20:00:00+0100;23.14;7.54;1.75;252.51;36000.0;;200.0
2018-08-03T21:00:00+0100;21.85;0.0;1.69;252.53;49000.0;;
2018-08-03T22:00:00+0100;20.34;0.0;1.83;256.58;39000.0;;
2018-08-03T23:00:00+0100;19.77;0.0;1.88;279.43;28000.0;;
2018-08-04T00:00:00+0100;19.09;0.0;2.37;290.68;30000.0;;
2018-08-04T01:00:00+0100;18.5;0.0;2.87;295.36;29000.0;;
2018-08-04T02:00:00+0100;17.91;0.0;2.63;289.97;30000.0;;
2018-08-04T03:00:00+0100;17.34;0.0;2.67;291.45;27000.0;;
2018-08-04T04:00:00+0100;16.51;15.28;2.63;296.28;31000.0;;
2018-08-04T05:00:00+0100;16.14;95.31;2.77;297.13;33000.0;;
2018-08-04T06:00:00+0100;16.27;211.54;2.49;305.22;33000.0;;100.0
2018-08-04T07:00:00+0100;18.43;340.24;2.27;314.38;37000.0;;900.0
2018-08-04T08:00:00+0100;20.01;464.78;2.06;334.27;41000.0;;800.0
2018-08-04T09:00:00+0100;21.79;573.46;1.88;16.13;48000.0;;1400.0
2018-08-04T10:00:00+0100;23.37;657.25;2.0;35.12;38000.0;;1000.0
2018-08-04T11:00:00+0100;24.26;701.72;1.96;61.5;41000.0;;900.0
2018-08-04T12:00:00+0100;25.37;642.54;1.93;76.69;45000.0;;1400.0
2018-08-04T13:00:00+0100;25.81;373.22;2.13;90.35;47000.0;;100.0
2018-08-04T14:00:00+0100;26.58;519.59;1.51;91.53;41000.0;;200.0
2018-08-04T15:00:00+0100;24.09;218.08;1.98;218.33;38000.0;;800.0
2018-08-04T16:00:00+0100;24.45;390.62;3.0;83.59;41000.0;;400.0
2018-08-04T17:00:00+0100;25.36;281.82;2.57;112.0;37000.0;;400.0
2018-08-04T18:00:00+0100;25.14;180.51;2.31;73.67;35000.0;;1000.0
2018-08-04T19:00:00+0100;23.67;60.69;2.19;94.09;45000.0;;900.0
2018-08-04T20:00:00+0100;22.46;2.4;0.37;46.15;36000.0;;
2018-08-04T21:00:00+0100;21.72;0.0;0.93;301.63;40000.0;;
2018-08-04T22:00:00+0100;20.43;0.01;2.73;302.8;37000.0;;
2018-08-04T23:00:00+0100;19.67;0.0;2.86;305.99;32000.0;;
2018-08-05T00:00:00+0100;19.11;0.0;3.67;298.88;29000.0;;
2018-08-05T01:00:00+0100;18.57;0.0;4.3;306.93;30000.0;;
2018-08-05T02:00:00+0100;18.42;-0.01;4.49;308.56;30000.0;;
2018-08-05T03:00:00+0100;18.15;0.0;4.05;307.82;30000.0;;
2018-08-05T04:00:00+0100;17.53;13.79;4.45;303.9;32000.0;;
2018-08-05T05:00:00+0100;16.67;93.86;5.08;303.93;35000.0;;100.0
2018-08-05T06:00:00+0100;16.41;211.11;4.29;313.38;34000.0;;200.0
2018-08-05T07:00:00+0100;17.64;343.96;4.02;318.87;41000.0;;700.0
2018-08-05T08:00:00+0100;18.48;476.08;4.6;318.27;39000.0;;1100.0
2018-08-05T09:00:00+0100;19.64;588.86;5.27;309.15;39000.0;;700.0
2018-08-05T10:00:00+0100;20.67;673.32;5.11;318.63;48000.0;;1400.0
2018-08-05T11:00:00+0100;21.62;726.04;5.12;318.92;42000.0;;500.0
2018-08-05T12:00:00+0100;22.65;744.64;5.57;309.86;39000.0;;900.0
2018-08-05T13:00:00+0100;24.01;722.69;5.83;304.73;43000.0;;300.0
2018-08-05T14:00:00+0100;24.21;663.07;5.68;306.4;44000.0;;400.0
2018-08-05T15:00:00+0100;24.25;568.91;5.71;308.78;51000.0;;2400.0
2018-08-05T16:00:00+0100;23.15;430.25;6.16;313.05;34000.0;;200.0
2018-08-05T17:00:00+0100;21.3;271.4;6.18;313.35;37000.0;;500.0
2018-08-05T18:00:00+0100;20.16;143.73;6.02;313.75;47000.0;;1600.0
2018-08-05T19:00:00+0100;19.21;57.55;5.28;311.65;37000.0;;600.0
2018-08-05T20:00:00+0100;18.21;6.17;4.73;310.52;40000.0;;100.0
2018-08-05T21:00:00+0100;17.34;0.0;3.49;307.37;47000.0;;200.0
2018-08-05T22:00:00+0100;16.46;0.0;2.7;299.8;39000.0;;
2018-08-05T23:00:00+0100;15.93;0.0;3.81;297.05;36000.0;;
2018-08-06T00:00:00+0100;15.65;0.0;4.11;303.3;32000.0;;
2018-08-06T01:00:00+0100;14.94;0.0;2.75;310.35;31000.0;;
2018-08-06T02:00:00+0100;14.6;0.0;2.38;307.29;31000.0;;
2018-08-06T03:00:00+0100;14.22;0.0;2.27;300.94;29000.0;;
2018-08-06T04:00:00+0100;14.18;12.52;2.77;293.11;40000.0;;
2018-08-06T05:00:00+0100;13.79;90.87;2.2;297.95;44000.0;;200.0
2018-08-06T06:00:00+0100;13.62;200.17;2.16;304.28;50000.0;;800.0
2018-08-06T07:00:00+0100;15.3;315.5;1.91;312.95;69000.0;;2900.0
2018-08-06T08:00:00+0100;16.51;402.81;1.05;344.02;66000.0;;2000.0
2018-08-06T09:00:00+0100;18.02;298.58;0.72;46.78;66000.0;;2400.0
2018-08-06T10:00:00+0100;19.57;178.36;0.92;87.39;64000.0;;1300.0
2018-08-06T11:00:00+0100;19.93;136.56;1.61;119.58;58000.0;;1800.0
2018-08-06T12:00:00+0100;20.56;311.06;1.34;197.37;67000.0;;2000.0
2018-08-06T13:00:00+0100;21.22;411.15;2.58;226.8;49000.0;;600.0
2018-08-06T14:00:00+0100;21.48;466.76;2.21;211.99;53000.0;;100.0
2018-08-06T15:00:00+0100;20.98;296.91;2.15;201.09;52000.0;;1400.0
2018-08-06T16:00:00+0100;19.32;206.02;3.11;233.83;39000.0;;700.0
2018-08-06T17:00:00+0100;19.38;102.02;2.15;223.47;41000.0;;300.0
2018-08-06T18:00:00+0100;19.05;164.5;1.6;226.15;39000.0;;500.0
2018-08-06T19:00:00+0100;18.56;68.65;1.07;253.94;46000.0;;1000.0
2018-08-06T20:00:00+0100;18.07;5.4;0.65;44.68;38000.0;;
2018-08-06T21:00:00+0100;16.48;0.01;1.9;197.98;46000.0;;
2018-08-06T22:00:00+0100;15.25;-0.01;1.61;216.93;36000.0;;
2018-08-06T23:00:00+0100;14.15;0.0;1.47;253.08;32000.0;;
2018-08-07T00:00:00+0100;13.7;0.0;1.48;257.99;31000.0;;
2018-08-07T01:00:00+0100;12.78;0.0;1.43;246.38;30000.0;;
2018-08-07T02:00:00+0100;12.25;0.0;1.7;243.79;34000.0;;
2018-08-07T03:00:00+0100;12.18;0.0;1.63;242.45;31000.0;;
2018-08-07T04:00:00+0100;11.53;10.72;1.71;247.25;48000.0;;
2018-08-07T05:00:00+0100;11.41;85.86;1.63;245.91;49000.0;;300.0
2018-08-07T06:00:00+0100;12.1;200.14;1.14;248.72;53000.0;;500.0
2018-08-07T07:00:00+0100;14.25;329.19;0.65;157.04;69000.0;;3200.0
2018-08-07T08:00:00+0100;16.25;451.63;0.99;114.95;60000.0;;2200.0
2018-08-07T09:00:00+0100;18.31;527.02;1.52;130.66;55000.0;;1700.0
2018-08-07T10:00:00+0100;20.62;559.99;2.38;176.43;60000.0;;1200.0
2018-08-07T11:00:00+0100;21.77;400.13;3.06;183.42;60000.0;;1700.0
2018-08-07T12:00:00+0100;22.67;564.36;3.16;185.37;59000.0;;1800.0
2018-08-07T13:00:00+0100;23.85;594.68;4.55;187.36;47000.0;;300.0
2018-08-07T14:00:00+0100;24.46;529.06;4.34;187.09;40000.0;;200.0
2018-08-07T15:00:00+0100;24.22;446.27;4.24;187.56;41000.0;;700.0
2018-08-07T16:00:00+0100;23.84;358.05;4.7;191.01;41000.0;;1400.0
2018-08-07T17:00:00+0100;23.3;136.03;4.57;188.09;46000.0;;500.0
2018-08-07T18:00:00+0100;21.96;45.53;4.91;189.46;36000.0;;700.0
2018-08-07T19:00:00+0100;20.34;46.53;3.68;189.08;49000.0;;1200.0
2018-08-07T20:00:00+0100;18.57;2.88;2.49;187.68;36000.0;;
2018-08-07T21:00:00+0100;17.51;-0.01;1.54;182.96;52000.0;;
2018-08-07T22:00:00+0100;16.52;0.0;1.39;222.21;41000.0;;
2018-08-07T23:00:00+0100;15.85;0.0;1.33;243.49;36000.0;;
2018-08-08T00:00:00+0100;15.51;0.0;1.58;246.87;29000.0;;
2018-08-08T01:00:00+0100;15.51;0.0;1.23;281.66;30000.0;;
2018-08-08T02:00:00+0100;15.35;0.0;1.22;294.74;30000.0;;
2018-08-08T03:00:00+0100;14.62;0.0;1.48;300.56;28000.0;;
2018-08-08T04:00:00+0100;14.46;9.21;1.5;316.37;35000.0;;
2018-08-08T05:00:00+0100;14.46;65.09;1.44;313.78;43000.0;;400.0
2018-08-08T06:00:00+0100;15.12;163.35;1.37;333.39;48000.0;;800.0
2018-08-08T07:00:00+0100;15.91;185.76;1.11;9.22;64000.0;;1900.0
2018-08-08T08:00:00+0100;16.29;115.29;0.63;56.88;55000.0;;1200.0
2018-08-08T09:00:00+0100;16.76;19.71;1.29;78.43;72000.0;;3500.0
2018-08-08T10:00:00+0100;16.75;169.22;0.88;10.61;56000.0;;300.0
2018-08-08T11:00:00+0100;16.82;271.14;0.98;66.42;52000.0;;700.0
2018-08-08T12:00:00+0100;17.78;167.86;0.86;40.3;65000.0;;1700.0
2018-08-08T13:00:00+0100;17.98;270.82;1.57;313.05;51000.0;;300.0
2018-08-08T14:00:00+0100;17.96;375.08;1.21;36.75;55000.0;;500.0
2018-08-08T15:00:00+0100;19.57;486.44;1.55;70.53;54000.0;;1900.0
2018-08-08T16:00:00+0100;20.69;240.14;1.22;93.75;52000.0;;1000.0
2018-08-08T17:00:00+0100;21.59;40.9;1.96;176.03;36000.0;;300.0
2018-08-08T18:00:00+0100;21.01;10.52;1.26;167.26;46000.0;;1100.0
2018-08-08T19:00:00+0100;19.42;15.02;3.26;184.45;34000.0;;600.0
2018-08-08T20:00:00+0100;18.73;2.49;1.48;176.06;36000.0;;100.0
2018-08-08T21:00:00+0100;18.04;0.0;1.61;223.06;49000.0;;
2018-08-08T22:00:00+0100;18.07;0.0;1.5;208.97;39000.0;;
2018-08-08T23:00:00+0100;18.02;0.0;2.25;191.66;31000.0;;
2018-08-09T00:00:00+0100;17.81;0.0;2.15;195.36;32000.0;;
2018-08-09T01:00:00+0100;17.97;0.0;2.13;208.97;31000.0;;
2018-08-09T02:00:00+0100;17.78;0.0;1.93;228.06;30000.0;;
2018-08-09T03:00:00+0100;17.14;0.0;1.47;247.33;30000.0;;
2018-08-09T04:00:00+0100;16.51;8.07;1.54;249.26;38000.0;;100.0
2018-08-09T05:00:00+0100;16.06;79.55;1.49;234.65;42000.0;;500.0
2018-08-09T06:00:00+0100;15.89;194.41;1.17;219.43;51000.0;;800.0
2018-08-09T07:00:00+0100;17.3;324.3;0.86;258.46;62000.0;;1900.0
2018-08-09T08:00:00+0100;18.47;450.45;2.17;297.24;59000.0;;1200.0
2018-08-09T09:00:00+0100;19.63;471.68;1.31;301.48;63000.0;;2200.0
2018-08-09T10:00:00+0100;21.11;606.11;1.58;252.15;46000.0;;600.0
2018-08-09T11:00:00+0100;21.86;684.73;2.25;234.55;54000.0;;1200.0
2018-08-09T12:00:00+0100;23.12;663.31;3.26;231.6;57000.0;;900.0
2018-08-09T13:00:00+0100;23.86;602.2;2.96;238.37;52000.0;;500.0
2018-08-09T14:00:00+0100;24.5;559.51;3.16;234.51;46000.0;;500.0
2018-08-09T15:00:00+0100;24.54;485.77;2.95;222.08;46000.0;;1100.0
2018-08-09T16:00:00+0100;25.34;391.58;2.59;225.84;48000.0;;900.0
2018-08-09T17:00:00+0100;24.97;262.86;1.37;228.67;35000.0;;500.0
2018-08-09T18:00:00+0100;23.82;159.72;2.79;103.99;40000.0;;600.0
2018-08-09T19:00:00+0100;23.03;56.63;3.21;171.8;44000.0;;1200.0
2018-08-09T20:00:00+0100;21.61;2.36;3.67;175.06;34000.0;;400.0
2018-08-09T21:00:00+0100;19.68;0.01;3.64;188.04;48000.0;;
2018-08-09T22:00:00+0100;18.46;-0.01;1.42;196.49;34000.0;;
2018-08-09T23:00:00+0100;17.43;0.0;0.75;67.96;34000.0;;
2018-08-10T00:00:00+0100;17.01;0.0;1.1;33.68;35000.0;;
2018-08-10T01:00:00+0100;16.89;0.0;1.93;33.37;31000.0;;
2018-08-10T02:00:00+0100;16.48;0.0;1.36;51.7;32000.0;;
2018-08-10T03:00:00+0100;15.71;0.0;2.22;57.33;31000.0;;
2018-08-10T04:00:00+0100;14.73;0.14;3.25;47.24;38000.0;;
2018-08-10T05:00:00+0100;14.33;0.88;3.02;16.0;45000.0;;
2018-08-10T06:00:00+0100;14.35;2.02;1.82;347.08;46000.0;;300.0
2018-08-10T07:00:00+0100;14.35;7.6;2.03;17.72;64000.0;;2700.0
2018-08-10T08:00:00+0100;14.56;5.28;1.56;348.81;60000.0;;1900.0
2018-08-10T09:00:00+0100;15.08;9.91;1.92;356.21;65000.0;;1800.0
2018-08-10T10:00:00+0100;16.26;137.72;0.87;58.98;57000.0;;800.0
2018-08-10T11:00:00+0100;17.87;26.39;5.13;166.06;59000.0;;1200.0
2018-08-10T12:00:00+0100;17.56;38.15;5.59;154.84;65000.0;;1700.0
2018-08-10T13:00:00+0100;17.95;89.73;3.43;135.4;51000.0;;300.0
2018-08-10T14:00:00+0100;16.96;336.87;5.12;173.04;58000.0;;300.0
2018-08-10T15:00:00+0100;17.16;534.88;8.99;212.77;57000.0;;1300.0
2018-08-10T16:00:00+0100;17.31;423.88;10.17;239.82;56000.0;;1700.0
2018-08-10T17:00:00+0100;17.63;295.51;7.69;248.09;45000.0;;400.0
2018-08-10T18:00:00+0100;17.09;165.98;7.04;246.17;51000.0;;1400.0
2018-08-10T19:00:00+0100;16.22;55.21;5.77;243.23;43000.0;;600.0
2018-08-10T20:00:00+0100;15.28;2.05;4.81;238.01;44000.0;;400.0
2018-08-10T21:00:00+0100;14.69;0.0;5.6;240.68;43000.0;;
2018-08-10T22:00:00+0100;14.52;0.0;3.67;223.18;39000.0;;
2018-08-10T23:00:00+0100;13.5;0.0;2.95;218.1;33000.0;;
2018-08-11T00:00:00+0100;12.9;0.0;2.57;209.65;32000.0;;
2018-08-11T01:00:00+0100;12.17;0.0;2.19;209.84;34000.0;;
2018-08-11T02:00:00+0100;11.32;0.0;1.57;192.21;34000.0;;
2018-08-11T03:00:00+0100;10.62;0.0;1.58;215.3;32000.0;;
2018-08-11T04:00:00+0100;10.03;6.2;2.04;231.6;52000.0;;
2018-08-11T05:00:00+0100;9.51;75.72;1.41;224.05;49000.0;;
2018-08-11T06:00:00+0100;9.81;191.21;1.28;247.31;49000.0;;100.0
2018-08-11T07:00:00+0100;11.73;322.05;1.62;285.61;56000.0;;700.0
2018-08-11T08:00:00+0100;13.66;448.11;1.99;306.89;50000.0;;400.0
2018-08-11T09:00:00+0100;15.43;557.23;0.86;7.5;48000.0;;600.0
2018-08-11T10:00:00+0100;17.56;630.65;1.45;80.03;56000.0;;600.0
2018-08-11T11:00:00+0100;18.71;647.32;1.9;93.91;58000.0;;400.0
2018-08-11T12:00:00+0100;19.39;392.4;2.82;87.55;48000.0;;400.0
2018-08-11T13:00:00+0100;19.64;123.55;1.95;149.92;48000.0;;100.0
2018-08-11T14:00:00+0100;19.65;63.47;2.61;186.92;48000.0;;200.0
2018-08-11T15:00:00+0100;20.05;244.93;2.48;187.77;42000.0;;400.0
2018-08-11T16:00:00+0100;19.92;189.13;1.57;136.84;44000.0;;400.0
2018-08-11T17:00:00+0100;19.58;223.02;2.16;157.9;43000.0;;1000.0
2018-08-11T18:00:00+0100;19.08;85.82;2.08;181.6;41000.0;;400.0
2018-08-11T19:00:00+0100;17.94;21.08;2.04;198.43;49000.0;;1100.0
2018-08-11T20:00:00+0100;16.34;0.72;1.53;209.51;45000.0;;
2018-08-11T21:00:00+0100;15.45;0.0;1.43;232.07;45000.0;;
2018-08-11T22:00:00+0100;14.64;0.0;1.1;229.5;42000.0;;
2018-08-11T23:00:00+0100;13.83;0.0;1.41;270.15;41000.0;;
2018-08-12T00:00:00+0100;13.29;0.0;1.6;272.74;40000.0;;
2018-08-12T01:00:00+0100;13.41;0.0;1.99;284.2;39000.0;;
2018-08-12T02:00:00+0100;13.56;0.0;2.51;297.16;41000.0;;
2018-08-12T03:00:00+0100;12.78;0.0;2.9;299.51;41000.0;;
2018-08-12T04:00:00+0100;11.79;5.11;2.65;298.32;59000.0;;
2018-08-12T05:00:00+0100;10.89;71.92;3.09;300.75;59000.0;;
2018-08-12T06:00:00+0100;10.57;185.73;2.99;307.62;58000.0;;
2018-08-12T07:00:00+0100;11.98;309.8;3.84;348.09;62000.0;;1200.0
2018-08-12T08:00:00+0100;13.29;325.02;5.38;4.17;66000.0;;700.0
2018-08-12T09:00:00+0100;13.34;129.48;5.77;4.31;62000.0;;500.0
2018-08-12T10:00:00+0100;13.89;245.03;3.88;8.74;74000.0;;1000.0
2018-08-12T11:00:00+0100;14.74;602.78;3.82;11.83;69000.0;;600.0
2018-08-12T12:00:00+0100;15.55;705.52;4.35;20.52;58000.0;;400.0
2018-08-12T13:00:00+0100;16.32;685.75;4.41;25.56;65000.0;;700.0
2018-08-12T14:00:00+0100;16.73;626.92;3.9;25.24;57000.0;;300.0
2018-08-12T15:00:00+0100;17.39;530.73;3.3;25.37;55000.0;;1100.0
2018-08-12T16:00:00+0100;17.88;414.2;2.29;66.39;53000.0;;700.0
2018-08-12T17:00:00+0100;17.91;170.14;2.6;108.12;53000.0;;900.0
2018-08-12T18:00:00+0100;16.99;128.65;1.91;96.52;55000.0;;800.0
2018-08-12T19:00:00+0100;16.67;50.57;2.93;189.77;60000.0;;1400.0
2018-08-12T20:00:00+0100;15.3;0.96;2.15;188.42;54000.0;;300.0
