Header_line;24
location;Drammen - Norway
year_of_construction;2013
floor_area;2000
number_of_users;16
building_category;Nsh
energy_label;B
notes;Solar panels installed in 2022, but new meter for energy production is not registered.
central_heating_system;1
dhw_heat_source;GSHP,HWH
sh_heat_source;GSHP,EB
ventilation_heat_source;GSHP,EB
cooling_source;Free
ventilation_types;CAV_sch
night_setback;1
lighting_control;0
timestamp_format;%Y-%m-%dT%H:%M:%S%z
time_zone;Etc/Gmt-1
building_id;6399

;Weather variable;Weather variable;Weather variable;Weather variable;Electricity import;Electricity use
;C;W/m2;m/s;deg;Wh;Wh
;Temperature Outdoor;Global Solar Horizontal Radiation;Wind_speed;Wind_dir;Electricity imported ;Heat pump
TimeStamp;Tout;SolGlob;WindSpd;WindDir;ElImp;ElHP
2018-01-14T04:00:00+0100;-5.0;0.0;2.05;190.54;56000.0;24060.0
2018-01-14T05:00:00+0100;-5.3;0.0;2.14;191.78;52000.0;24340.0
2018-01-14T06:00:00+0100;-5.3;-0.0;2.25;187.89;51000.0;24220.0
2018-01-14T07:00:00+0100;-5.2;0.0;2.4;172.41;58000.0;24060.0
2018-01-14T08:00:00+0100;-5.3;0.0;2.57;163.74;64000.0;24190.0
2018-01-14T09:00:00+0100;-5.0;3.48;2.53;166.62;74000.0;24220.0
2018-01-14T10:00:00+0100;-4.7;29.09;3.21;164.46;79000.0;23560.0
2018-01-14T11:00:00+0100;-4.4;82.74;3.61;162.01;82000.0;23970.0
2018-01-14T12:00:00+0100;-4.0;115.34;4.1;152.41;78000.0;24220.0
2018-01-14T13:00:00+0100;-3.8;33.14;3.85;150.77;74000.0;24380.0
2018-01-14T14:00:00+0100;-3.8;8.07;3.25;145.37;68000.0;24000.0
2018-01-14T15:00:00+0100;-4.0;1.17;2.91;145.38;68000.0;24380.0
2018-01-14T16:00:00+0100;-4.1;-0.01;3.32;140.05;67000.0;24340.0
2018-01-14T17:00:00+0100;-4.0;0.0;3.79;140.88;70000.0;24340.0
2018-01-14T18:00:00+0100;-3.8;0.0;4.1;152.27;68000.0;24340.0
2018-01-14T19:00:00+0100;-3.2;0.0;4.48;174.5;69000.0;24220.0
2018-01-14T20:00:00+0100;-2.4;0.0;4.1;182.17;65000.0;23690.0
2018-01-14T21:00:00+0100;-2.3;0.0;3.93;183.6;56000.0;23840.0
2018-01-14T22:00:00+0100;-2.1;0.0;4.5;179.65;40000.0;21030.0
2018-01-14T23:00:00+0100;-1.7;0.0;5.12;180.49;44000.0;22500.0
2018-01-15T00:00:00+0100;-1.4;0.0;4.63;163.16;56000.0;20660.0
2018-01-15T01:00:00+0100;-1.2;0.0;6.44;174.75;57000.0;20840.0
2018-01-15T02:00:00+0100;-1.0;0.0;6.58;178.64;56000.0;21380.0
2018-01-15T03:00:00+0100;-1.1;0.0;8.27;178.9;57000.0;23590.0
2018-01-15T04:00:00+0100;-1.2;0.0;8.46;179.23;56000.0;23690.0
2018-01-15T05:00:00+0100;-1.6;0.0;7.88;173.73;57000.0;24060.0
2018-01-15T06:00:00+0100;-1.8;-0.0;6.8;163.85;56000.0;24030.0
2018-01-15T07:00:00+0100;-2.0;0.0;5.91;176.6;57000.0;23780.0
2018-01-15T08:00:00+0100;-1.9;0.0;6.34;165.31;56000.0;23810.0
2018-01-15T09:00:00+0100;-2.7;1.0;9.0;161.72;56000.0;23940.0
2018-01-15T10:00:00+0100;-2.6;3.99;8.74;161.57;57000.0;24000.0
2018-01-15T11:00:00+0100;-2.6;5.26;8.58;160.74;56000.0;24160.0
2018-01-15T12:00:00+0100;-2.3;5.85;9.05;160.44;57000.0;24130.0
2018-01-15T13:00:00+0100;-1.5;5.3;9.52;162.37;56000.0;24000.0
2018-01-15T14:00:00+0100;-0.7;3.41;10.3;160.07;57000.0;23810.0
2018-01-15T15:00:00+0100;-0.9;0.77;10.15;156.42;56000.0;24000.0
2018-01-15T16:00:00+0100;-1.4;-0.01;10.06;153.24;56000.0;24090.0
2018-01-15T17:00:00+0100;-2.2;0.0;9.67;149.53;57000.0;23970.0
2018-01-15T18:00:00+0100;-2.3;0.0;8.75;145.61;56000.0;24090.0
2018-01-15T19:00:00+0100;-2.5;0.0;8.49;145.27;57000.0;23880.0
2018-01-15T20:00:00+0100;-2.4;0.0;8.78;149.79;56000.0;23060.0
2018-01-15T21:00:00+0100;-2.3;0.0;8.86;152.17;57000.0;24030.0
2018-01-15T22:00:00+0100;-2.1;0.0;8.14;151.27;56000.0;21940.0
2018-01-15T23:00:00+0100;-1.8;0.0;8.12;154.39;56000.0;19310.0
2018-01-16T00:00:00+0100;-1.3;0.0;8.47;153.94;57000.0;21160.0
2018-01-16T01:00:00+0100;-1.0;0.0;8.74;151.18;56000.0;20750.0
2018-01-16T02:00:00+0100;-0.9;0.0;8.42;147.4;57000.0;18340.0
2018-01-16T03:00:00+0100;-0.9;0.0;8.31;146.05;56000.0;23340.0
2018-01-16T04:00:00+0100;-1.0;0.0;7.31;140.36;57000.0;23560.0
2018-01-16T05:00:00+0100;-1.1;0.0;6.8;138.18;56000.0;23810.0
2018-01-16T06:00:00+0100;-1.0;-0.0;6.54;134.72;57000.0;23780.0
2018-01-16T07:00:00+0100;-0.9;0.0;5.89;130.77;56000.0;23780.0
2018-01-16T08:00:00+0100;-0.9;0.0;5.39;127.15;56000.0;23750.0
2018-01-16T09:00:00+0100;-0.8;0.44;4.7;120.34;57000.0;23720.0
2018-01-16T10:00:00+0100;-0.8;1.65;3.16;105.63;56000.0;23780.0
2018-01-16T11:00:00+0100;-0.7;2.97;2.43;97.25;57000.0;23690.0
2018-01-16T12:00:00+0100;-0.4;6.52;2.3;84.63;56000.0;23840.0
2018-01-16T13:00:00+0100;-0.2;27.8;1.45;58.83;57000.0;23660.0
2018-01-16T14:00:00+0100;-0.1;49.88;0.78;288.38;56000.0;23690.0
2018-01-16T15:00:00+0100;-0.0;7.89;1.39;219.66;56000.0;23810.0
2018-01-16T16:00:00+0100;-0.7;0.0;1.88;228.17;57000.0;23720.0
2018-01-16T17:00:00+0100;-1.34;0.0;2.25;230.3;56000.0;23840.0
2018-01-16T18:00:00+0100;-2.4;0.0;1.96;227.96;57000.0;23750.0
2018-01-16T19:00:00+0100;-2.54;0.0;1.33;175.79;56000.0;23750.0
2018-01-16T20:00:00+0100;-3.8;0.0;1.33;102.27;57000.0;23440.0
2018-01-16T21:00:00+0100;-3.5;0.0;0.76;76.74;56000.0;23090.0
2018-01-16T22:00:00+0100;-3.1;0.0;1.17;90.32;57000.0;19590.0
2018-01-16T23:00:00+0100;-2.8;0.0;1.42;99.77;56000.0;21130.0
2018-01-17T00:00:00+0100;-2.6;0.0;0.63;87.8;56000.0;21190.0
2018-01-17T01:00:00+0100;-2.5;0.0;0.6;33.89;57000.0;19840.0
2018-01-17T02:00:00+0100;-2.4;0.0;0.42;78.95;56000.0;22560.0
2018-01-17T03:00:00+0100;-2.6;0.0;0.85;298.47;57000.0;23630.0
2018-01-17T04:00:00+0100;-2.6;0.0;1.85;288.55;56000.0;23750.0
2018-01-17T05:00:00+0100;-2.7;0.0;2.43;290.35;57000.0;24060.0
2018-01-17T06:00:00+0100;-2.9;-0.0;2.22;285.73;56000.0;24030.0
2018-01-17T07:00:00+0100;-3.1;0.0;2.88;278.43;56000.0;24030.0
2018-01-17T08:00:00+0100;-3.2;0.0;3.07;282.67;57000.0;23910.0
2018-01-17T09:00:00+0100;-4.0;15.3;2.76;290.16;56000.0;23840.0
2018-01-17T10:00:00+0100;-3.5;71.44;2.79;279.5;57000.0;24000.0
2018-01-17T11:00:00+0100;-3.2;121.14;3.32;286.16;56000.0;24090.0
2018-01-17T12:00:00+0100;-2.8;134.63;3.5;289.31;57000.0;24090.0
2018-01-17T13:00:00+0100;-2.1;115.84;3.31;287.61;56000.0;23310.0
2018-01-17T14:00:00+0100;-2.9;69.55;3.38;286.91;57000.0;22410.0
2018-01-17T15:00:00+0100;-3.8;15.95;3.32;285.78;56000.0;24280.0
2018-01-17T16:00:00+0100;-4.5;0.02;3.47;279.87;56000.0;24250.0
2018-01-17T17:00:00+0100;-5.0;0.0;3.5;281.95;57000.0;24160.0
2018-01-17T18:00:00+0100;-8.1;0.0;3.5;281.1;56000.0;24090.0
2018-01-17T19:00:00+0100;-8.5;0.0;3.63;283.85;57000.0;24280.0
2018-01-17T20:00:00+0100;-9.4;0.0;3.32;282.99;56000.0;24190.0
2018-01-17T21:00:00+0100;-7.5;0.0;3.5;279.51;57000.0;23280.0
2018-01-17T22:00:00+0100;-6.7;0.0;3.26;274.7;56000.0;21910.0
2018-01-17T23:00:00+0100;-5.7;0.0;3.27;275.37;56000.0;23590.0
2018-01-18T00:00:00+0100;-5.6;0.0;3.2;277.99;57000.0;23880.0
2018-01-18T01:00:00+0100;-5.0;0.0;3.3;274.61;56000.0;22750.0
2018-01-18T02:00:00+0100;-4.5;0.0;3.35;278.62;57000.0;23060.0
2018-01-18T03:00:00+0100;-4.3;0.0;3.28;277.53;56000.0;23840.0
2018-01-18T04:00:00+0100;-4.2;0.0;2.83;278.23;57000.0;23940.0
2018-01-18T05:00:00+0100;-3.8;0.0;2.41;289.29;56000.0;24220.0
2018-01-18T06:00:00+0100;-3.6;-0.0;2.5;280.47;57000.0;24220.0
2018-01-18T07:00:00+0100;-3.5;0.0;2.41;283.68;56000.0;24220.0
2018-01-18T08:00:00+0100;-3.5;0.0;1.93;285.23;56000.0;24190.0
2018-01-18T09:00:00+0100;-3.4;5.33;1.83;291.78;57000.0;24190.0
2018-01-18T10:00:00+0100;-3.3;15.73;1.66;292.85;56000.0;24160.0
2018-01-18T11:00:00+0100;-3.2;26.51;1.17;298.32;57000.0;24160.0
2018-01-18T12:00:00+0100;-3.2;41.03;0.86;309.12;56000.0;24130.0
2018-01-18T13:00:00+0100;-3.2;35.84;1.02;314.97;57000.0;24130.0
2018-01-18T14:00:00+0100;-2.9;21.69;1.28;315.43;56000.0;24280.0
2018-01-18T15:00:00+0100;-3.0;8.1;1.18;315.35;56000.0;24220.0
2018-01-18T16:00:00+0100;-3.3;0.0;1.0;332.76;57000.0;24220.0
2018-01-18T17:00:00+0100;-3.5;0.0;1.01;354.11;56000.0;24250.0
2018-01-18T18:00:00+0100;-3.8;0.0;0.98;330.36;57000.0;24130.0
2018-01-18T19:00:00+0100;-4.4;0.0;1.27;306.5;56000.0;24160.0
2018-01-18T20:00:00+0100;-4.4;0.0;1.52;293.44;57000.0;24380.0
2018-01-18T21:00:00+0100;-4.4;0.0;2.02;289.08;56000.0;24340.0
2018-01-18T22:00:00+0100;-4.3;0.0;1.78;281.01;57000.0;22750.0
2018-01-18T23:00:00+0100;-4.6;0.0;1.63;288.09;56000.0;22910.0
2018-01-19T00:00:00+0100;-5.1;0.0;1.92;280.01;56000.0;23190.0
2018-01-19T01:00:00+0100;-5.3;0.0;2.0;276.95;57000.0;24190.0
2018-01-19T02:00:00+0100;-5.4;0.0;2.5;280.04;56000.0;23250.0
2018-01-19T03:00:00+0100;-5.5;0.0;2.33;278.99;57000.0;23750.0
2018-01-19T04:00:00+0100;-5.3;0.0;1.29;260.41;56000.0;24000.0
2018-01-19T05:00:00+0100;-5.2;0.0;1.11;260.04;57000.0;24280.0
2018-01-19T06:00:00+0100;-5.2;-0.0;0.83;235.7;63000.0;24250.0
2018-01-19T07:00:00+0100;-5.1;0.0;1.06;228.26;66000.0;24190.0
2018-01-19T08:00:00+0100;-4.9;0.0;1.46;229.01;69000.0;24190.0
2018-01-19T09:00:00+0100;-4.8;13.93;1.91;237.01;78000.0;24090.0
2018-01-19T10:00:00+0100;-4.3;48.67;0.77;209.93;73000.0;24160.0
2018-01-19T11:00:00+0100;-3.6;86.86;0.76;226.71;71000.0;24090.0
2018-01-19T12:00:00+0100;-3.6;72.3;0.68;200.5;67000.0;24130.0
2018-01-19T13:00:00+0100;-3.3;30.51;1.07;117.27;65000.0;24130.0
2018-01-19T14:00:00+0100;-2.7;26.74;1.39;97.28;64000.0;24060.0
2018-01-19T15:00:00+0100;-3.2;4.07;1.21;98.53;63000.0;24130.0
2018-01-19T16:00:00+0100;-3.2;0.0;1.5;84.19;66000.0;24130.0
2018-01-19T17:00:00+0100;-3.4;0.0;1.88;88.55;66000.0;24160.0
2018-01-19T18:00:00+0100;-3.3;0.0;1.75;101.63;62000.0;24190.0
2018-01-19T19:00:00+0100;-3.2;0.0;2.28;112.22;65000.0;24000.0
2018-01-19T20:00:00+0100;-3.2;0.0;2.44;116.58;65000.0;23470.0
2018-01-19T21:00:00+0100;-3.2;0.0;2.77;125.8;54000.0;23720.0
2018-01-19T22:00:00+0100;-3.2;0.0;3.15;126.6;42000.0;22500.0
2018-01-19T23:00:00+0100;-3.0;0.0;3.28;119.69;38000.0;20660.0
2018-01-20T00:00:00+0100;-3.0;0.0;3.32;124.63;45000.0;22880.0
2018-01-20T01:00:00+0100;-3.1;0.0;3.19;119.35;39000.0;21340.0
2018-01-20T02:00:00+0100;-3.2;0.0;3.23;113.38;45000.0;22690.0
2018-01-20T03:00:00+0100;-3.4;0.0;3.13;107.88;45000.0;23690.0
2018-01-20T04:00:00+0100;-3.7;0.0;2.93;99.48;50000.0;23840.0
2018-01-20T05:00:00+0100;-4.0;0.0;3.53;95.31;55000.0;24130.0
2018-01-20T06:00:00+0100;-4.0;-0.0;3.48;90.64;55000.0;24310.0
2018-01-20T07:00:00+0100;-3.7;0.0;3.67;89.1;55000.0;24220.0
2018-01-20T08:00:00+0100;-3.5;0.0;3.67;97.51;62000.0;24060.0
2018-01-20T09:00:00+0100;-3.3;1.61;4.07;95.04;79000.0;23720.0
2018-01-20T10:00:00+0100;-3.2;5.04;3.46;86.59;76000.0;23910.0
2018-01-20T11:00:00+0100;-3.06;7.77;3.45;86.82;67000.0;24220.0
2018-01-20T12:00:00+0100;-2.8;9.33;3.35;80.93;67000.0;24250.0
2018-01-20T13:00:00+0100;-2.7;11.06;3.36;75.4;67000.0;24090.0
2018-01-20T14:00:00+0100;-2.6;8.04;2.89;77.19;67000.0;24130.0
2018-01-20T15:00:00+0100;-2.8;2.67;2.72;71.73;67000.0;24160.0
2018-01-20T16:00:00+0100;-3.2;0.0;2.78;60.33;63000.0;24130.0
2018-01-20T17:00:00+0100;-3.3;0.0;2.75;52.6;59000.0;24280.0
2018-01-20T18:00:00+0100;-3.4;0.0;2.91;49.01;64000.0;24190.0
2018-01-20T19:00:00+0100;-3.4;0.0;3.14;49.5;66000.0;24190.0
2018-01-20T20:00:00+0100;-3.5;0.0;2.98;50.15;62000.0;23220.0
2018-01-20T21:00:00+0100;-3.5;0.0;2.81;50.76;57000.0;23130.0
2018-01-20T22:00:00+0100;-3.5;0.0;2.37;48.64;47000.0;22310.0
2018-01-20T23:00:00+0100;-3.4;0.0;2.26;44.91;41000.0;22310.0
2018-01-21T00:00:00+0100;-3.4;0.0;1.99;45.0;40000.0;24160.0
2018-01-21T01:00:00+0100;-3.3;0.0;1.84;47.85;43000.0;21310.0
2018-01-21T02:00:00+0100;-3.3;0.0;1.42;37.35;42000.0;23000.0
2018-01-21T03:00:00+0100;-3.2;0.0;1.18;28.08;42000.0;23750.0
2018-01-21T04:00:00+0100;-3.2;0.0;0.75;348.05;56000.0;23940.0
2018-01-21T05:00:00+0100;-2.94;0.0;1.01;329.08;53000.0;24250.0
2018-01-21T06:00:00+0100;-3.5;-0.0;0.82;342.18;50000.0;23970.0
2018-01-21T07:00:00+0100;-3.8;0.0;0.9;311.49;58000.0;24190.0
2018-01-21T08:00:00+0100;-4.1;0.0;1.21;290.21;58000.0;24130.0
2018-01-21T09:00:00+0100;-4.7;26.09;2.0;286.11;64000.0;23750.0
2018-01-21T10:00:00+0100;-5.4;89.2;2.14;270.9;77000.0;23750.0
2018-01-21T11:00:00+0100;-6.5;136.91;2.3;281.05;80000.0;23720.0
2018-01-21T12:00:00+0100;-4.4;154.81;1.99;280.34;75000.0;24280.0
2018-01-21T13:00:00+0100;-2.9;138.38;1.71;283.66;61000.0;22970.0
2018-01-21T14:00:00+0100;-3.9;91.38;1.24;282.78;62000.0;23910.0
2018-01-21T15:00:00+0100;-7.2;28.16;1.03;248.51;63000.0;24160.0
2018-01-21T16:00:00+0100;-9.4;0.0;1.38;200.73;61000.0;24340.0
2018-01-21T17:00:00+0100;-11.4;0.0;1.8;233.7;66000.0;24060.0
2018-01-21T18:00:00+0100;-12.8;0.0;2.23;242.68;70000.0;24340.0
2018-01-21T19:00:00+0100;-13.4;0.0;2.03;255.95;69000.0;24560.0
2018-01-21T20:00:00+0100;-13.7;0.0;1.61;257.98;71000.0;24280.0
2018-01-21T21:00:00+0100;-13.5;0.0;1.58;250.69;60000.0;24880.0
2018-01-21T22:00:00+0100;-12.9;0.0;1.54;251.47;53000.0;24720.0
2018-01-21T23:00:00+0100;-8.51;0.0;2.42;265.85;52000.0;22720.0
2018-01-22T00:00:00+0100;-9.07;0.0;2.42;262.81;48000.0;24690.0
2018-01-22T01:00:00+0100;-9.8;0.0;2.18;259.06;45000.0;25000.0
2018-01-22T02:00:00+0100;-9.0;0.0;1.3;227.42;60000.0;24780.0
2018-01-22T03:00:00+0100;-9.5;0.0;1.09;203.72;61000.0;24130.0
2018-01-22T04:00:00+0100;-7.8;0.0;0.79;234.45;61000.0;24310.0
2018-01-22T05:00:00+0100;-7.8;0.0;0.89;113.11;60000.0;24690.0
2018-01-22T06:00:00+0100;-6.8;-0.0;0.59;107.86;61000.0;24780.0
2018-01-22T07:00:00+0100;-6.5;0.0;1.24;115.17;60000.0;24590.0
2018-01-22T08:00:00+0100;-6.3;0.0;1.17;151.55;70000.0;24500.0
2018-01-22T09:00:00+0100;-6.4;2.88;1.46;80.71;75000.0;24380.0
2018-01-22T10:00:00+0100;-6.2;6.81;1.55;66.57;74000.0;24310.0
2018-01-22T11:00:00+0100;-6.0;10.92;1.33;83.36;76000.0;24440.0
2018-01-22T12:00:00+0100;-5.8;11.36;0.93;44.77;75000.0;24410.0
2018-01-22T13:00:00+0100;-5.7;20.3;0.44;21.01;75000.0;24410.0
2018-01-22T14:00:00+0100;-5.8;16.43;0.43;325.04;72000.0;24590.0
2018-01-22T15:00:00+0100;-5.8;4.02;0.99;67.13;71000.0;24440.0
2018-01-22T16:00:00+0100;-5.5;0.0;1.33;58.92;72000.0;24560.0
2018-01-22T17:00:00+0100;-5.5;0.0;1.18;79.63;70000.0;24530.0
2018-01-22T18:00:00+0100;-5.3;0.0;1.44;79.14;71000.0;24470.0
2018-01-22T19:00:00+0100;-5.3;0.0;1.05;135.3;70000.0;24340.0
2018-01-22T20:00:00+0100;-5.0;0.0;1.74;89.8;63000.0;24280.0
2018-01-22T21:00:00+0100;-4.9;0.0;1.84;113.78;59000.0;22750.0
2018-01-22T22:00:00+0100;-5.1;0.0;1.66;111.7;46000.0;22220.0
2018-01-22T23:00:00+0100;-5.0;0.0;1.61;106.64;46000.0;24000.0
2018-01-23T00:00:00+0100;-4.8;0.0;1.71;113.28;42000.0;23310.0
2018-01-23T01:00:00+0100;-4.6;0.0;1.76;141.46;41000.0;23060.0
2018-01-23T02:00:00+0100;-4.6;0.0;2.2;136.01;46000.0;22970.0
2018-01-23T03:00:00+0100;-4.4;0.0;2.39;147.73;46000.0;23970.0
2018-01-23T04:00:00+0100;-4.4;0.0;1.96;133.83;50000.0;23910.0
2018-01-23T05:00:00+0100;-4.4;0.0;1.53;123.6;58000.0;24250.0
2018-01-23T06:00:00+0100;-4.4;-0.0;2.02;159.43;65000.0;24280.0
2018-01-23T07:00:00+0100;-4.4;0.0;2.99;188.88;65000.0;24340.0
2018-01-23T08:00:00+0100;-4.4;0.0;4.03;191.98;68000.0;24280.0
2018-01-23T09:00:00+0100;-3.8;5.64;4.87;187.61;67000.0;24220.0
2018-01-23T10:00:00+0100;-2.5;9.16;3.36;182.44;65000.0;24090.0
2018-01-23T11:00:00+0100;-1.3;12.18;3.56;177.58;66000.0;23910.0
2018-01-23T12:00:00+0100;-0.7;11.24;4.23;181.27;67000.0;23940.0
2018-01-23T13:00:00+0100;-0.4;9.24;3.86;176.44;67000.0;22970.0
2018-01-23T14:00:00+0100;-0.3;5.97;3.66;174.94;60000.0;24000.0
2018-01-23T15:00:00+0100;-0.1;5.62;3.32;168.67;61000.0;23910.0
2018-01-23T16:00:00+0100;-0.2;0.04;3.54;171.79;60000.0;23780.0
2018-01-23T17:00:00+0100;0.1;0.0;4.08;174.93;54000.0;23750.0
2018-01-23T18:00:00+0100;0.2;0.0;3.81;157.27;48000.0;23810.0
2018-01-23T19:00:00+0100;0.3;0.0;5.27;169.28;61000.0;23630.0
2018-01-23T20:00:00+0100;0.3;0.0;5.09;165.11;55000.0;23340.0
2018-01-23T21:00:00+0100;0.6;0.0;5.64;173.25;50000.0;22000.0
2018-01-23T22:00:00+0100;0.6;0.0;5.02;163.4;39000.0;18750.0
2018-01-23T23:00:00+0100;0.8;0.0;4.28;163.88;39000.0;19840.0
2018-01-24T00:00:00+0100;1.4;0.0;3.08;164.13;45000.0;18970.0
2018-01-24T01:00:00+0100;1.5;0.0;1.48;172.33;35000.0;16440.0
2018-01-24T02:00:00+0100;0.3;0.0;0.52;192.97;34000.0;17310.0
2018-01-24T03:00:00+0100;0.2;0.0;1.36;197.36;45000.0;23280.0
2018-01-24T04:00:00+0100;0.2;0.0;2.0;273.34;40000.0;23470.0
2018-01-24T05:00:00+0100;-0.4;0.0;2.2;265.62;40000.0;23720.0
2018-01-24T06:00:00+0100;-1.5;-0.0;4.94;264.98;46000.0;23470.0
2018-01-24T07:00:00+0100;0.58;0.0;4.59;257.78;54000.0;23530.0
2018-01-24T08:00:00+0100;0.23;0.04;4.87;243.48;59000.0;23590.0
2018-01-24T09:00:00+0100;0.03;28.97;4.88;240.93;63000.0;23630.0
2018-01-24T10:00:00+0100;0.3;77.09;4.38;202.97;61000.0;23470.0
2018-01-24T11:00:00+0100;0.6;74.58;3.97;199.8;56000.0;23530.0
2018-01-24T12:00:00+0100;0.8;25.8;5.08;204.65;53000.0;23410.0
2018-01-24T13:00:00+0100;0.7;6.79;3.29;164.18;58000.0;23130.0
2018-01-24T14:00:00+0100;2.3;7.22;6.32;170.78;57000.0;23340.0
2018-01-24T15:00:00+0100;2.7;5.77;8.76;186.9;50000.0;22660.0
2018-01-24T16:00:00+0100;3.1;0.05;8.69;199.35;58000.0;23590.0
2018-01-24T17:00:00+0100;4.1;0.0;8.21;215.52;51000.0;20810.0
2018-01-24T18:00:00+0100;4.7;0.0;9.31;222.63;50000.0;20720.0
2018-01-24T19:00:00+0100;4.3;0.0;8.42;214.65;56000.0;23310.0
2018-01-24T20:00:00+0100;4.2;0.0;8.54;212.17;54000.0;20470.0
2018-01-24T21:00:00+0100;4.1;0.0;8.36;210.35;45000.0;18910.0
2018-01-24T22:00:00+0100;4.3;0.0;9.78;204.55;34000.0;15310.0
2018-01-24T23:00:00+0100;4.4;0.0;11.73;204.03;39000.0;16190.0
2018-01-25T00:00:00+0100;4.8;0.0;13.16;210.35;31000.0;14060.0
2018-01-25T01:00:00+0100;5.0;0.0;12.7;222.72;31000.0;14660.0
2018-01-25T02:00:00+0100;5.3;0.0;9.25;240.87;36000.0;16090.0
2018-01-25T03:00:00+0100;5.4;0.0;10.66;241.39;41000.0;23280.0
2018-01-25T04:00:00+0100;5.7;0.0;7.84;246.77;41000.0;23470.0
2018-01-25T05:00:00+0100;3.3;0.0;10.12;248.75;39000.0;20440.0
2018-01-25T06:00:00+0100;5.7;-0.0;6.67;254.18;43000.0;21970.0
2018-01-25T07:00:00+0100;5.5;0.0;10.85;254.77;50000.0;22910.0
2018-01-25T08:00:00+0100;5.2;0.1;9.91;259.0;54000.0;23090.0
2018-01-25T09:00:00+0100;2.5;30.88;7.71;258.14;51000.0;23280.0
2018-01-25T10:00:00+0100;4.5;79.16;5.34;248.34;58000.0;23090.0
2018-01-25T11:00:00+0100;5.1;109.32;4.39;247.57;57000.0;21970.0
2018-01-25T12:00:00+0100;3.4;104.5;5.5;248.67;53000.0;22910.0
2018-01-25T13:00:00+0100;4.0;105.49;5.44;253.14;53000.0;20310.0
2018-01-25T14:00:00+0100;4.2;55.04;4.36;258.92;47000.0;17130.0
2018-01-25T15:00:00+0100;5.6;34.47;3.45;258.67;48000.0;19590.0
2018-01-25T16:00:00+0100;2.7;0.44;3.7;250.84;54000.0;21470.0
2018-01-25T17:00:00+0100;2.8;0.0;4.02;246.99;47000.0;19630.0
2018-01-25T18:00:00+0100;1.1;0.0;3.46;259.03;49000.0;23250.0
2018-01-25T19:00:00+0100;-0.4;0.0;4.2;251.78;56000.0;23340.0
2018-01-25T20:00:00+0100;-0.3;0.0;2.51;270.98;56000.0;22720.0
2018-01-25T21:00:00+0100;-1.0;0.0;3.3;264.61;48000.0;20530.0
2018-01-25T22:00:00+0100;-2.0;0.0;3.98;265.48;38000.0;19090.0
2018-01-25T23:00:00+0100;-2.9;0.0;3.33;265.02;40000.0;19880.0
2018-01-26T00:00:00+0100;0.33;0.0;3.4;264.72;39000.0;18060.0
2018-01-26T01:00:00+0100;0.08;0.0;2.81;264.78;37000.0;19750.0
2018-01-26T02:00:00+0100;-0.36;0.0;2.84;263.09;40000.0;20660.0
2018-01-26T03:00:00+0100;-5.2;0.0;3.14;263.6;45000.0;23530.0
2018-01-26T04:00:00+0100;-0.94;0.0;3.81;271.51;49000.0;23810.0
2018-01-26T05:00:00+0100;-6.1;0.0;2.96;271.07;49000.0;23560.0
2018-01-26T06:00:00+0100;-6.3;-0.0;3.68;272.2;57000.0;23880.0
2018-01-26T07:00:00+0100;-7.0;0.0;3.66;277.09;60000.0;24030.0
2018-01-26T08:00:00+0100;-6.4;0.28;3.58;280.53;65000.0;23690.0
2018-01-26T09:00:00+0100;-5.9;31.5;3.76;278.32;71000.0;23750.0
2018-01-26T10:00:00+0100;-3.4;46.85;4.41;282.7;66000.0;23410.0
2018-01-26T11:00:00+0100;-2.0;99.79;4.26;286.04;64000.0;23060.0
2018-01-26T12:00:00+0100;-1.7;162.95;3.78;287.25;58000.0;21560.0
2018-01-26T13:00:00+0100;-0.7;154.45;3.99;290.92;55000.0;22530.0
2018-01-26T14:00:00+0100;1.8;107.34;3.44;291.4;53000.0;23030.0
2018-01-26T15:00:00+0100;1.0;44.04;3.09;288.5;57000.0;23660.0
2018-01-26T16:00:00+0100;0.66;0.92;3.24;287.81;50000.0;22440.0
2018-01-26T17:00:00+0100;-0.23;0.0;3.45;283.49;52000.0;23280.0
2018-01-26T18:00:00+0100;-4.4;0.0;3.93;279.77;54000.0;23630.0
2018-01-26T19:00:00+0100;-1.6;0.0;4.19;278.73;55000.0;23470.0
2018-01-26T20:00:00+0100;-1.1;0.0;4.38;278.92;63000.0;23470.0
2018-01-26T21:00:00+0100;-2.4;0.0;4.3;279.8;54000.0;23750.0
2018-01-26T22:00:00+0100;-2.1;0.0;4.14;283.31;42000.0;22690.0
2018-01-26T23:00:00+0100;-2.6;0.0;4.18;282.68;41000.0;20560.0
2018-01-27T00:00:00+0100;-0.8;0.0;4.07;277.46;43000.0;22060.0
2018-01-27T01:00:00+0100;-2.8;0.0;4.17;276.06;39000.0;20470.0
2018-01-27T02:00:00+0100;-7.2;0.0;4.07;276.33;40000.0;21310.0
2018-01-27T03:00:00+0100;-8.7;0.0;3.89;276.02;44000.0;23630.0
2018-01-27T04:00:00+0100;-3.1;0.0;4.28;277.85;51000.0;23940.0
2018-01-27T05:00:00+0100;-3.05;0.0;4.26;278.35;53000.0;24220.0
2018-01-27T06:00:00+0100;-9.2;-0.0;3.94;279.48;48000.0;24220.0
2018-01-27T07:00:00+0100;-4.01;0.0;3.48;275.93;56000.0;24160.0
2018-01-27T08:00:00+0100;-10.6;0.58;3.03;272.35;62000.0;23840.0
